1.2005,0.8940
1.2011,0.8881
1.2016,0.8820
1.2021,0.8759
1.2027,0.8698
1.2032,0.8637
1.2038,0.8577
1.2043,0.8516
1.2049,0.8455
1.2054,0.8394
1.2059,0.8333
1.2065,0.8272
1.2070,0.8211
1.2075,0.8150
1.2081,0.8089
1.2086,0.8029
1.2091,0.7968
1.2096,0.7907
1.2102,0.7846
1.2107,0.7786
1.2113,0.7725
1.2118,0.7664
1.2124,0.7603
1.2129,0.7542
1.2134,0.7481
1.2140,0.7420
1.2145,0.7359
1.2151,0.7299
1.2156,0.7238
1.2162,0.7177
1.2167,0.7115
1.2172,0.7055
1.2178,0.6994
1.2183,0.6933
1.2189,0.6872
1.2194,0.6811
1.2199,0.6751
1.2205,0.6690
1.2210,0.6629
1.2216,0.6568
1.2221,0.6507
1.2227,0.6446
1.2232,0.6385
1.2237,0.6325
1.2243,0.6264
1.2248,0.6203
1.2253,0.6141
1.2258,0.6081
1.2264,0.6020
1.2269,0.5959
1.2274,0.5898
1.2280,0.5837
1.2285,0.5776
1.2291,0.5716
1.2296,0.5655
1.2301,0.5594
1.2307,0.5533
1.2312,0.5472
1.2318,0.5411
1.2323,0.5350
1.2329,0.5290
1.2334,0.5229
1.2351,0.5190
1.2364,0.5195
1.2368,0.5214
1.2373,0.5232
1.2377,0.5251
1.2381,0.5270
1.2384,0.5289
1.2387,0.5308
1.2390,0.5327
1.2393,0.5346
1.2396,0.5366
1.2399,0.5385
1.2402,0.5404
1.2404,0.5423
1.2406,0.5442
1.2408,0.5461
1.2409,0.5480
1.2410,0.5500
1.2411,0.5519
1.2412,0.5539
1.2413,0.5558
1.2413,0.5577
1.2414,0.5596
1.2414,0.5616
1.2413,0.5635
1.2412,0.5654
1.2412,0.5673
1.2411,0.5692
1.2410,0.5711
1.2409,0.5730
1.2407,0.5749
1.2406,0.5767
1.2404,0.5787
1.2401,0.5806
1.2399,0.5825
1.2396,0.5844
1.2393,0.5863
1.2390,0.5882
1.2387,0.5901
1.2383,0.5920
1.2379,0.5939
1.2375,0.5958
1.2406,0.5912
1.2443,0.5856
1.2477,0.5806
1.2512,0.5756
1.2546,0.5705
1.2581,0.5655
1.2615,0.5604
1.2650,0.5554
1.2684,0.5503
1.2719,0.5452
1.2753,0.5402
1.2787,0.5351
1.2822,0.5301
1.2856,0.5250
1.2891,0.5200
1.2900,0.5163
1.2899,0.5129
1.2897,0.5096
1.2895,0.5064
1.2891,0.5031
1.2887,0.4999
1.2882,0.4966
1.2877,0.4965
1.2876,0.4985
1.2875,0.5004
1.2874,0.5023
1.2873,0.5042
1.2871,0.5061
1.2870,0.5079
1.2868,0.5099
1.2866,0.5118
1.2864,0.5137
1.2862,0.5156
